name,p_appr1,s_appr1,f1_appr1,f1_exact,dataset,fold
grp1_a.I1.e.P.sarcinoidea.C1.SSU.943,0.2222222222222222,0.018691588785046728,0.034482758620689655,0.034482758620689655,samples_200,grp1
grp1_a.I1.e.C.merochlorophea.UNK.SSU.1210,0.46153846153846156,0.1791044776119403,0.25806451612903225,0.25806451612903225,samples_200,grp1
grp1_a.I1.e.T.hyperangularis.C1.LSU.1925,0.75,0.09448818897637795,0.1678321678321678,0.1678321678321678,samples_200,grp1
grp1_a.I1.m.S.luteus.A1.LSU.2504,0.3888888888888889,0.0673076923076923,0.11475409836065574,0.11475409836065574,samples_200,grp1
grp1_a.I1.e.P.inouyei.C1.SSU.943,0.2222222222222222,0.038461538461538464,0.09836065573770493,0.0655737704918033,samples_200,grp1
grp1_a.I1.e.C.saxonicum.C1.SSU.1506,0.2,0.03333333333333333,0.08333333333333334,0.05714285714285715,samples_200,grp1
grp1_a.I1.e.P.carinii.Pc2.C1.LSU.1921,0.5789473684210527,0.0990990990990991,0.16923076923076924,0.16923076923076924,samples_200,grp1
grp1_a.I1.e.A.capsulatus.G184B.C1.SSU,0.1,0.01680672268907563,0.02877697841726619,0.02877697841726619,samples_200,grp1
grp1_a.I1.e.B.ciliata.JCM6865.C1.SSU.1506,0.5555555555555556,0.09615384615384616,0.1639344262295082,0.1639344262295082,samples_200,grp1
grp1_a.I1.e.Staurastrum.sp.M752.C1.SSU.1506,0.36363636363636365,0.03361344537815126,0.061538461538461535,0.061538461538461535,samples_200,grp1
grp1_a.I1.e.B.ciliata.JCM6865.C1.SSU.943,0.2222222222222222,0.02127659574468085,0.03883495145631068,0.03883495145631068,samples_200,grp1
grp1_a.I1.e.A.capsulatus.FLs1.C1.SSU,0.25,0.040983606557377046,0.07042253521126761,0.07042253521126761,samples_200,grp1
grp1_a.I1.e.L.dispersa.UNK.SSU.1046,0.07142857142857142,0.03278688524590164,0.0449438202247191,0.0449438202247191,samples_200,grp1
grp1_a.I1.e.P.carinii.Pc3.C1.LSU.1921,0.375,0.027777777777777776,0.051724137931034475,0.051724137931034475,samples_200,grp1
grp1_a.I1.e.L.dispersa.UNK.SSU.516,0.13333333333333333,0.02631578947368421,0.04395604395604395,0.04395604395604395,samples_200,grp1
grp1_a.I1.e.S.paniceum.UNK.SSU.1052,0.5714285714285714,0.30303030303030304,0.39603960396039606,0.39603960396039606,samples_200,grp1
grp1_a.I1.e.D.salina.C1.SSU.943,0.25,0.01639344262295082,0.030769230769230767,0.030769230769230767,samples_200,grp1
grp1_a.I1.e.S.paniceum.UNK.SSU.287,0.23809523809523808,0.14925373134328357,0.18348623853211007,0.18348623853211007,samples_200,grp1
grp1_a.I1.e.S.granulatum.C1.SSU.1506,0.16666666666666666,0.00847457627118644,0.016129032258064516,0.016129032258064516,samples_200,grp1
grp1_a.I1.c.S.bicolor.C3.tLEU,0.23529411764705882,0.04819277108433735,0.08,0.08,samples_200,grp1
