name,p_appr1,s_appr1,f1_appr1,f1_exact,dataset,fold
telomerase_AF221927.113-556,0.23529411764705882,0.0392156862745098,0.06722689075630252,0.06722689075630252,hc_100,telomerase
telomerase_AF147806.247-692,0.2727272727272727,0.03296703296703297,0.058823529411764705,0.058823529411764705,hc_100,telomerase
telomerase_AF221926.103-507,0.38461538461538464,0.056818181818181816,0.099009900990099,0.099009900990099,hc_100,telomerase
telomerase_AF221932.102-549,0.09090909090909091,0.009259259259259259,0.01680672268907563,0.01680672268907563,hc_100,telomerase
telomerase_AF221917.99-542,0.0,0.0,0.0,0.0,hc_100,telomerase
telomerase_AF221906.96-545,0.23076923076923078,0.026785714285714284,0.047999999999999994,0.047999999999999994,hc_100,telomerase
telomerase_AF221936.98-540,0.09090909090909091,0.009433962264150943,0.017094017094017092,0.017094017094017092,hc_100,telomerase
telomerase_AF221930.94-546,0.5555555555555556,0.044642857142857144,0.08264462809917357,0.08264462809917357,hc_100,telomerase
telomerase_AF221937.99-545,0.6,0.08490566037735849,0.1487603305785124,0.1487603305785124,hc_100,telomerase
telomerase_AF221910.112-554,0.5625,0.08333333333333333,0.14516129032258063,0.14516129032258063,hc_100,telomerase
telomerase_AF221939.99-544,0.1875,0.02727272727272727,0.047619047619047616,0.047619047619047616,hc_100,telomerase
telomerase_AF221928.95-476,0.2222222222222222,0.06666666666666667,0.10256410256410256,0.10256410256410256,hc_100,telomerase
telomerase_AF221935.112-602,0.0,0.0,0.0,0.0,hc_100,telomerase
telomerase_AF221920.99-541,0.2,0.017857142857142856,0.03278688524590164,0.03278688524590164,hc_100,telomerase
telomerase_AF221940.103-499,0.2222222222222222,0.042105263157894736,0.07079646017699114,0.07079646017699114,hc_100,telomerase
telomerase_AF221916.94-481,0.5,0.0449438202247191,0.08247422680412371,0.08247422680412371,hc_100,telomerase
telomerase_AF221923.106-554,0.058823529411764705,0.009433962264150943,0.016260162601626018,0.016260162601626018,hc_100,telomerase
telomerase_AF221912.98-564,0.4,0.03669724770642202,0.06722689075630252,0.06722689075630252,hc_100,telomerase
telomerase_AF221913.109-520,0.0,0.0,0.0,0.0,hc_100,telomerase
telomerase_AF221924.105-538,0.2727272727272727,0.028037383177570093,0.05084745762711864,0.05084745762711864,hc_100,telomerase
telomerase_AF221929.92-517,0.6666666666666666,0.09433962264150944,0.1652892561983471,0.1652892561983471,hc_100,telomerase
telomerase_AF221921.98-548,0.5238095238095238,0.10476190476190476,0.21940928270042193,0.17460317460317462,hc_100,telomerase
telomerase_AF221931.99-541,0.13333333333333333,0.017699115044247787,0.03125,0.03125,hc_100,telomerase
telomerase_AC121792.109554-109950,0.0,0.0,0.0,0.0,hc_100,telomerase
telomerase_AY312571.605-1069,0.375,0.03296703296703297,0.060606060606060615,0.060606060606060615,hc_100,telomerase
telomerase_AY058901.1-397,0.0,0.0,0.019607843137254905,0.0,hc_100,telomerase
telomerase_AF221914.112-589,0.13043478260869565,0.030612244897959183,0.04958677685950413,0.04958677685950413,hc_100,telomerase
telomerase_AF221909.98-496,0.38095238095238093,0.08333333333333333,0.13675213675213677,0.13675213675213677,hc_100,telomerase
telomerase_AF221908.136-584,0.0,0.0,0.0,0.0,hc_100,telomerase
telomerase_AF221934.121-565,0.3125,0.047619047619047616,0.08264462809917356,0.08264462809917356,hc_100,telomerase
telomerase_AF221919.107-614,0.06666666666666667,0.010869565217391304,0.018691588785046728,0.018691588785046728,hc_100,telomerase
telomerase_U85256.1-451,0.1111111111111111,0.008849557522123894,0.016393442622950817,0.016393442622950817,hc_100,telomerase
telomerase_AF221925.98-540,0.0,0.0,0.0,0.0,hc_100,telomerase
telomerase_AF221918.97-547,0.1,0.017543859649122806,0.029850746268656716,0.029850746268656716,hc_100,telomerase
telomerase_AF221911.104-513,0.5,0.08,0.13793103448275865,0.13793103448275865,hc_100,telomerase
